query,place_url,place_title,category,address,website,phone,plus_code,rating,reviews,price_range,description,latitude,longitude,sunday,monday,tuesday,wednesday,thursday,friday,saturday,place_id,status,timestamp,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20
ac maintenance  for cars automobile Qatar Al Khor Beach,https://www.google.com/maps/place/GAC+Service+Center+-+Al+khor/data=!4m7!3m6!1s0x3e45f9d336410a1b:0x1750523737f9fc15!8m2!3d25.6546224!4d51.4560216!16s%2Fg%2F11y3q7d5yh!19sChIJGwpBNtP5RT4RFfz5NzdSUBc?authuser=0&hl=en&rclk=1,GAC Service Center - Al khor,notavailable,"North Field Petrol Station North Road, Al Khor",gac-motor.qa,4479 6684,0x3e45f9d336410a1b:0x1750523737f9fc15,notavailable,notavailable,notavailable,notavailable,25.6546224,51.4560216,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,Closed,7 AM-5 PM,0x3e45f9d336410a1b:0x1750523737f9fc15,success,2026-03-03T03:01:32.781Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Qarn,https://www.google.com/maps/place/Noor+Al+Doha+Auto+Care/data=!4m7!3m6!1s0x3e45e34191fba1e1:0x57e58dd07a8235a4!8m2!3d25.5520014!4d51.4278245!16s%2Fg%2F11s4csfgsy!19sChIJ4aH7kUHjRT4RpDWCetCN5Vc?authuser=0&hl=en&rclk=1,Noor Al Doha Auto Care,notavailable,"Building No 69 Zone, 70 Street 260, Umm Qarn",notavailable,5042 0440,0x3e45e34191fba1e1:0x57e58dd07a8235a4,3.0,2,notavailable,notavailable,25.5520014,51.4278245,8 AM-12:30 PM3:30-11 PM,8:30 AM-12:30 PM3:30-11 PM,9 AM-12:30 PM3:30-11 PM,8:30 AM-12:30 PM3:30-11 PM,8:30 AM-12:30 PM3:30-11 PM,Closed,8:30 AM-12:30 PM3:30-11 PM,0x3e45e34191fba1e1:0x57e58dd07a8235a4,success,2026-03-03T03:02:06.195Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Qarn,https://www.google.com/maps/place/Madina+Car+Solution/data=!4m7!3m6!1s0x3e45e314fcfbaa0f:0xf472c774abc0d368!8m2!3d25.549212!4d51.4233825!16s%2Fg%2F11ms0wvg5h!19sChIJD6r7_BTjRT4RaNPAq3THcvQ?authuser=0&hl=en&rclk=1,Madina Car Solution,notavailable,"Umm Garn, Doha",notavailable,notavailable,0x3e45e314fcfbaa0f:0xf472c774abc0d368,5.0,6,notavailable,notavailable,25.549212,51.4233825,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45e314fcfbaa0f:0xf472c774abc0d368,success,2026-03-03T03:02:13.058Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Rayan East,https://www.google.com/maps/place/AUTO+ZONE+ELECTRIC+AND+TYRE+SERVICE/data=!4m7!3m6!1s0x3e45d9394b2cf30b:0x5b46c0b295b46ef5!8m2!3d25.2802628!4d51.4113977!16s%2Fg%2F11y_4plm0g!19sChIJC_MsSznZRT4R9W60lbLARls?authuser=0&hl=en&rclk=1,AUTO ZONE ELECTRIC AND TYRE SERVICE,notavailable,"615 Muaighter, Ar Rayyan",almajlisgarage.com,3067 3108,0x3e45d9394b2cf30b:0x5b46c0b295b46ef5,5.0,6,notavailable,notavailable,25.2802628,51.4113977,7:30 AM-10:30 PM,7:30 AM-10:30 PM,7:30 AM-10:30 PM,7:30 AM-10:30 PM,7:30 AM-10:30 PM,3:30-10:30 PM,7:30 AM-10:30 PM,0x3e45d9394b2cf30b:0x5b46c0b295b46ef5,success,2026-03-03T03:03:06.275Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Rayan East,https://www.google.com/maps/place/Noor+Al+Rayan+Garage/data=!4m7!3m6!1s0x3e45d1c958089a27:0x824f9a4465248893!8m2!3d25.1919053!4d51.4452701!16s%2Fg%2F11k9js48x1!19sChIJJ5oIWMnRRT4Rk4gkZUSaT4I?authuser=0&hl=en&rclk=1,Noor Al Rayan Garage,notavailable,"Street 30, Doha",notavailable,7440 4678,0x3e45d1c958089a27:0x824f9a4465248893,4.8,4,notavailable,notavailable,25.1919053,51.4452701,7 AM-1 PM3-7 PM,7 AM-1 PM3-7 PM,7 AM-1 PM3-7 PM,7 AM-1 PM3-7 PM,7 AM-1 PM3-7 PM,Closed,7 AM-1 PM3-7 PM,0x3e45d1c958089a27:0x824f9a4465248893,success,2026-03-03T03:03:26.712Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Beach,https://www.google.com/maps/place/BOSAQR+AUTO+ELECTRIC/data=!4m7!3m6!1s0x3e45e14f73a77c07:0x4656e58d029c3726!8m2!3d25.3981113!4d51.4250848!16s%2Fg%2F11fd6d9pl5!19sChIJB3ync0_hRT4RJjecAo3lVkY?authuser=0&hl=en&rclk=1,BOSAQR AUTO ELECTRIC,notavailable,"9CXG+62W next to TOYOTA Company, Umm Salal Muhammed",notavailable,3043 2636,0x3e45e14f73a77c07:0x4656e58d029c3726,5.0,2,notavailable,notavailable,25.3981113,51.4250848,7:30 AM-12:30 AM,7:30 AM-12:30 AM,7:30 AM-12:30 AM,7:30 AM-12:30 AM,7:30 AM-12:30 AM,Closed,7:30 AM-12:30 AM,0x3e45e14f73a77c07:0x4656e58d029c3726,success,2026-03-03T03:04:51.746Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Beach,https://www.google.com/maps/place/boghanem+AC+Maintenance+and+Spare+parts/data=!4m7!3m6!1s0x3e45e167ac957d9d:0x4bac66b6ee182151!8m2!3d25.4013262!4d51.4203846!16s%2Fg%2F11frsz8_h8!19sChIJnX2VrGfhRT4RUSEY7rZmrEs?authuser=0&hl=en&rclk=1,boghanem AC Maintenance and Spare parts,notavailable,"Mehraj Plaza, Umm Salal Muhammed",notavailable,6654 1320,0x3e45e167ac957d9d:0x4bac66b6ee182151,4.5,14,notavailable,notavailable,25.4013262,51.4203846,7:30 AM-10 PM,7:30 AM-10 PM,7:30 AM-10 PM,7:30 AM-10 PM,7:30 AM-10 PM,3:30-10 PM,7:30 AM-10 PM,0x3e45e167ac957d9d:0x4bac66b6ee182151,success,2026-03-03T03:05:16.830Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Beach,https://www.google.com/maps/place/Al+Asmaa+Auto+Electricity/data=!4m7!3m6!1s0x3e45e18bf0afc205:0xb0b47108978cd686!8m2!3d25.4319318!4d51.4108782!16s%2Fg%2F11r_t6vksy!19sChIJBcKv8IvhRT4RhtaMlwhxtLA?authuser=0&hl=en&rclk=1,Al Asmaa Auto Electricity,notavailable,"CCJ6+Q9, Umm Salal Muhammed",notavailable,notavailable,0x3e45e18bf0afc205:0xb0b47108978cd686,5.0,1,notavailable,notavailable,25.4319318,51.4108782,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45e18bf0afc205:0xb0b47108978cd686,success,2026-03-03T03:05:28.438Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Beach,https://www.google.com/maps/place/VIP+super+auto+repair/data=!4m7!3m6!1s0x3e45e13c333da371:0x6f027e20d8e605f8!8m2!3d25.4213688!4d51.4064501!16s%2Fg%2F11jz3wnn_4!19sChIJcaM9MzzhRT4R-AXm2CB-Am8?authuser=0&hl=en&rclk=1,VIP super auto repair,notavailable,"Mohammed bin jasim street, Umm Salal Muhammed",notavailable,3301 5055,0x3e45e13c333da371:0x6f027e20d8e605f8,3.0,2,notavailable,notavailable,25.4213688,51.4064501,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,3-11 PM,7 AM-11 PM,0x3e45e13c333da371:0x6f027e20d8e605f8,success,2026-03-03T03:05:34.897Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Beach,https://www.google.com/maps/place/V+fix+Auto+Electrical+and+spares+WLL/data=!4m7!3m6!1s0x3e45e3818a8a32b1:0x62d257592698aa3b!8m2!3d25.4695749!4d51.3968437!16s%2Fg%2F11vq9mv13l!19sChIJsTKKioHjRT4RO6qYJllX0mI?authuser=0&hl=en&rclk=1,V fix Auto Electrical and spares WLL,notavailable,"Al wusail souq, Umm Şalāl 'Alī",notavailable,7021 2003,0x3e45e3818a8a32b1:0x62d257592698aa3b,notavailable,notavailable,notavailable,notavailable,25.4695749,51.3968437,8 AM-9:30 PM,8 AM-9:30 PM,8 AM-9:30 PM,8 AM-9:30 PM,8 AM-9:30 PM,Closed,8 AM-9:30 PM,0x3e45e3818a8a32b1:0x62d257592698aa3b,success,2026-03-03T03:05:40.502Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Madinat Ash Shamal,https://www.google.com/maps/place/MIZAN+AUTO+SERVICES/data=!4m7!3m6!1s0x3e45e7003929bd45:0x21867d8a41741ea9!8m2!3d25.4091215!4d51.4453028!16s%2Fg%2F11ylt3bs2h!19sChIJRb0pOQDnRT4RqR50QYp9hiE?authuser=0&hl=en&rclk=1,MIZAN AUTO SERVICES,notavailable,815,notavailable,5999 1488,0x3e45e7003929bd45:0x21867d8a41741ea9,5.0,4,notavailable,notavailable,25.4091215,51.4453028,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,1-11:30 PM,7 AM-12 AM,0x3e45e7003929bd45:0x21867d8a41741ea9,success,2026-03-03T03:07:03.501Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Lusail Oasis,https://www.google.com/maps/place/AMIGOS+CAR+CARE+WUKAIR+EZDAN+OASIS/data=!4m7!3m6!1s0x3e45cd6a2b07f72f:0x69927982ef3a4e20!8m2!3d25.1629589!4d51.518657!16s%2Fg%2F11ynczgxjh!19sChIJL_cHK2rNRT4RIE4674J5kmk?authuser=0&hl=en&rclk=1,AMIGOS CAR CARE WUKAIR EZDAN OASIS,notavailable,"Ezdan oasis land 2, 25°09'46.7""N, 06 7""E, Al Wukair",amigoscarcare.com,7737 6786,0x3e45cd6a2b07f72f:0x69927982ef3a4e20,5.0,4,notavailable,notavailable,25.1629589,51.518657,8 AM-12 PM8-11 PM,8 AM-12 PM8-11 PM,8 AM-12 PM8-11 PM,8 AM-12 PM8-11 PM,8 AM-12 PM8-11 PM,Closed,8 AM-12 PM8-11 PM,0x3e45cd6a2b07f72f:0x69927982ef3a4e20,success,2026-03-03T03:08:51.479Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Hamad General Hospital,https://www.google.com/maps/place/Al+Hamad+Automotive+%26+Machinery+Service+Centre/data=!4m7!3m6!1s0x3e45d12f90464af9:0x3dd186447c5deb9a!8m2!3d25.2145939!4d51.4316988!16s%2Fg%2F11h6ywbl35!19sChIJ-UpGkC_RRT4RmutdfESG0T0?authuser=0&hl=en&rclk=1,Al Hamad Automotive & Machinery Service Centre,notavailable,"Building No.44, Zone No.57,Street No.04",ahtqatar.com,4444 9310,0x3e45d12f90464af9:0x3dd186447c5deb9a,4.5,4,notavailable,notavailable,25.2145939,51.4316988,6 AM-3 PM,6 AM-3 PM,6 AM-3 PM,6 AM-3 PM,6 AM-12 PM,Closed,6 AM-3 PM,0x3e45d12f90464af9:0x3dd186447c5deb9a,success,2026-03-03T03:09:38.528Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Rawdat Al Faras,https://www.google.com/maps/place/Al+Erada+Auto+Electrical+And+Ac+WrokShop/data=!4m7!3m6!1s0x3e45d1b34197336d:0x425f9617feb1dd0e!8m2!3d25.2310625!4d51.4406875!16s%2Fg%2F11j7yxw4j9!19sChIJbTOXQbPRRT4RDt2x_heWX0I?authuser=0&hl=en&rclk=1,Al Erada Auto Electrical And Ac WrokShop,notavailable,Doha,notavailable,5583 0320,0x3e45d1b34197336d:0x425f9617feb1dd0e,4.0,5,notavailable,notavailable,25.2310625,51.4406875,7 AM-10:31 PM,7 AM-10:31 PM,7 AM-10:31 PM,7 AM-10:31 PM,7 AM-10:31 PM,3-8:30 PM,7 AM-10:31 PM,0x3e45d1b34197336d:0x425f9617feb1dd0e,success,2026-03-03T03:13:15.357Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Salwa Road,https://www.google.com/maps/place/J+and+J+Auto+Care/data=!4m7!3m6!1s0x3e45d11613142ef1:0x5ef3934f92d4fefe!8m2!3d25.2355232!4d51.4501542!16s%2Fg%2F11wmmryxpx!19sChIJ8S4UExbRRT4R_v7Ukk-T814?authuser=0&hl=en&rclk=1,J and J Auto Care,notavailable,"zone 56 street 340, Doha",notavailable,7008 7040,0x3e45d11613142ef1:0x5ef3934f92d4fefe,4.5,13,notavailable,notavailable,25.2355232,51.4501542,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,4-9 PM,8 AM-10 PM,0x3e45d11613142ef1:0x5ef3934f92d4fefe,success,2026-03-03T03:14:14.363Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Fardan Exchange,https://www.google.com/maps/place/Alfardan+Automobiles+BMW/data=!4m7!3m6!1s0x3e45dacfa4c79d93:0xab85b589cbc9eed4!8m2!3d25.2839527!4d51.506416!16s%2Fg%2F12ls_468_!19sChIJk53HpM_aRT4R1O7Jy4m1has?authuser=0&hl=en&rclk=1,Alfardan Automobiles BMW,notavailable,"Suhaim Bin Hamad Street, Doha",bmw-qatar.com,4447 7577,0x3e45dacfa4c79d93:0xab85b589cbc9eed4,4.4,388,notavailable,notavailable,25.2839527,51.506416,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,Closed,9 AM-9 PM,0x3e45dacfa4c79d93:0xab85b589cbc9eed4,success,2026-03-03T03:16:40.743Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Fardan Exchange,https://www.google.com/maps/place/Al+Saad+Auto+Eletrical/data=!4m7!3m6!1s0x3e45c56db36e9ccf:0x40ab92b4a64f13b6!8m2!3d25.2843735!4d51.5472987!16s%2Fg%2F11f3rgfnlk!19sChIJz5xus23FRT4RthNPprSSq0A?authuser=0&hl=en&rclk=1,Al Saad Auto Eletrical,notavailable,"7GMW+PWV, Al Dostour St, Doha",notavailable,5591 3818,0x3e45c56db36e9ccf:0x40ab92b4a64f13b6,4.5,2,notavailable,notavailable,25.2843735,51.5472987,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45c56db36e9ccf:0x40ab92b4a64f13b6,success,2026-03-03T03:17:15.471Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Fardan Exchange,https://www.google.com/maps/place/Safdar+Garage/data=!4m7!3m6!1s0x3e45d1b427eeb6bb:0xa077f8ef2420722c!8m2!3d25.1980857!4d51.4372727!16s%2Fg%2F11h1sr9jp6!19sChIJu7buJ7TRRT4RLHIgJO_4d6A?authuser=0&hl=en&rclk=1,Safdar Garage,notavailable,"5CXP+6WJ, Street 21, Al-Rayyan",notavailable,7058 4444 ext. 50870342,0x3e45d1b427eeb6bb:0xa077f8ef2420722c,4.2,11,notavailable,notavailable,25.1980857,51.4372727,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,0x3e45d1b427eeb6bb:0xa077f8ef2420722c,success,2026-03-03T03:17:23.734Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Fardan Exchange,https://www.google.com/maps/place/Al+Saqar+Radiator+%26+A%2Fc+repair+%26+oil+change/data=!4m7!3m6!1s0x3e45e35ea23670b9:0x8776357f041cc151!8m2!3d25.2384452!4d51.4532801!16s%2Fg%2F11wvt0w043!19sChIJuXA2ol7jRT4RUcEcBH81doc?authuser=0&hl=en&rclk=1,Al Saqar Radiator & A/c repair & oil change,notavailable,349,notavailable,7715 2188,0x3e45e35ea23670b9:0x8776357f041cc151,notavailable,notavailable,notavailable,notavailable,25.2384452,51.4532801,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45e35ea23670b9:0x8776357f041cc151,success,2026-03-03T03:17:32.477Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Madinat Khalifa South,https://www.google.com/maps/place/Al+Nakhwa+Trading+auto+Repair/data=!4m7!3m6!1s0x3e45dbefc9065e75:0xca9dbd836aa0ca12!8m2!3d25.3248125!4d51.4730625!16s%2Fg%2F11s7c7f6r7!19sChIJdV4Gye_bRT4REsqgaoO9nco?authuser=0&hl=en&rclk=1,Al Nakhwa Trading auto Repair,notavailable,Doha,notavailable,7760 6118,0x3e45dbefc9065e75:0xca9dbd836aa0ca12,5.0,1,notavailable,notavailable,25.3248125,51.4730625,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,Closed,8 AM-9 PM,0x3e45dbefc9065e75:0xca9dbd836aa0ca12,success,2026-03-03T02:39:42.368Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Madinat Khalifa South,https://www.google.com/maps/place/Auto+Brothers/data=!4m7!3m6!1s0x3e45db5b2d342505:0xc760b9b2cdafded1!8m2!3d25.3239741!4d51.4731841!16s%2Fg%2F11vycz_hb_!19sChIJBSU0LVvbRT4R0d6vzbK5YMc?authuser=0&hl=en&rclk=1,Auto Brothers,notavailable,"Street 960, Doha",notavailable,7032 2205,0x3e45db5b2d342505:0xc760b9b2cdafded1,5.0,2,notavailable,notavailable,25.3239741,51.4731841,7 AM-10:30 PM,7 AM-10:30 PM,7 AM-10:30 PM,7 AM-10:30 PM,7 AM-10:30 PM,7 AM-10:30 PM,7 AM-10:30 PM,0x3e45db5b2d342505:0xc760b9b2cdafded1,success,2026-03-03T02:39:57.139Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Thumama,https://www.google.com/maps/place/Fix+It+Auto+Repair/data=!4m7!3m6!1s0x3e45cf6ee1e5da17:0x95a291aec16843d7!8m2!3d25.2163797!4d51.5672423!16s%2Fg%2F11kj4h8_gt!19sChIJF9rl4W7PRT4R10Nowa6RopU?authuser=0&hl=en&rclk=1,Fix It Auto Repair,notavailable,Doha,notavailable,5013 7878,0x3e45cf6ee1e5da17:0x95a291aec16843d7,4.6,11,notavailable,notavailable,25.2163797,51.5672423,8 AM-1 PM3-9 PM,8 AM-1 PM3-9 PM,8 AM-1 PM3-9 PM,8 AM-1 PM3-9 PM,8 AM-1 PM3-9 PM,Closed,8 AM-1 PM3-9 PM,0x3e45cf6ee1e5da17:0x95a291aec16843d7,success,2026-03-03T02:44:43.431Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Fardan Exchange,https://www.google.com/maps/place/al+faris+car+service+center+madina+khalifa/data=!4m7!3m6!1s0x3e45dd622cd25d4d:0x4bbe4929aa07c7e5!8m2!3d25.3312206!4d51.4703381!16s%2Fg%2F11hy_xd3bb!19sChIJTV3SLGLdRT4R5ccHqilJvks?authuser=0&hl=en&rclk=1,al faris car service center madina khalifa,notavailable,"Madinat Khalifa St, Doha",alfarisqatar.com,4479 1900,0x3e45dd622cd25d4d:0x4bbe4929aa07c7e5,4.3,49,notavailable,notavailable,25.3312206,51.4703381,7 AM-12 PM3-8:30 PM,7 AM-12 PM3-8:30 PM,7 AM-12 PM3-8:30 PM,7 AM-12 PM3-8:30 PM,7 AM-12 PM3-8:30 PM,Closed,7 AM-12 PM3-8:30 PM,0x3e45dd622cd25d4d:0x4bbe4929aa07c7e5,success,2026-03-03T02:52:07.291Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Zarkiyat Al Noor,https://www.google.com/maps/place/VICTORY+GARAGE+Madina+Khalifa+North+%28Auto+Electrical%26+Ac+Repairing%29/data=!4m7!3m6!1s0x3e45db002f81fb6d:0x58dd2218764b7a3a!8m2!3d25.3227295!4d51.4731441!16s%2Fg%2F11y78l8y7x!19sChIJbfuBLwDbRT4ROnpLdhgi3Vg?authuser=0&hl=en&rclk=1,VICTORY GARAGE Madina Khalifa North (Auto Electrical& Ac Repairing),notavailable,"8FCF+X6G, Doha",notavailable,5573 7474,0x3e45db002f81fb6d:0x58dd2218764b7a3a,5.0,10,notavailable,notavailable,25.3227295,51.4731441,8 AM-1 PM4-10 PM,8 AM-1 PM4-10 PM,8 AM-1 PM4-10 PM,8 AM-1 PM4-10 PM,8 AM-1 PM4-10 PM,4-10 PM,8 AM-1 PM4-10 PM,0x3e45db002f81fb6d:0x58dd2218764b7a3a,success,2026-03-03T02:54:18.976Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Aziziya,https://www.google.com/maps/place/Royal+Malabar+Auto+Repair/data=!4m7!3m6!1s0x3e45dbfe87e0d319:0xccc391a8145ffaca!8m2!3d25.2420455!4d51.4551564!16s%2Fg%2F11yr9f6bpj!19sChIJGdPgh_7bRT4RyvpfFKiRw8w?authuser=0&hl=en&rclk=1,Royal Malabar Auto Repair,notavailable,"Al Aziziya St, Doha",notavailable,7705 0788,0x3e45dbfe87e0d319:0xccc391a8145ffaca,5.0,33,notavailable,notavailable,25.2420455,51.4551564,10 AM-2 PM9 PM-2 AM,10 AM-2 PM9 PM-2 AM,10 AM-2 PM9 PM-2 AM,10 AM-2 PM9 PM-2 AM,10 AM-2 PM9 PM-2 AM,9 PM-2 AM,10 AM-2 PM9 PM-2 AM,0x3e45dbfe87e0d319:0xccc391a8145ffaca,success,2026-03-03T02:55:27.191Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Aziziya,https://www.google.com/maps/place/Al+turkey+germany+auto+repair+centre/data=!4m7!3m6!1s0x3e45d1052b112dc3:0x4a0651486e385365!8m2!3d25.2378431!4d51.4519397!16s%2Fg%2F11fp7vxn90!19sChIJwy0RKwXRRT4RZVM4bkhRBko?authuser=0&hl=en&rclk=1,Al turkey germany auto repair centre,notavailable,"Salwa Rd, Doha",notavailable,5539 2383,0x3e45d1052b112dc3:0x4a0651486e385365,4.4,14,notavailable,notavailable,25.2378431,51.4519397,8 AM-8 PM,7:30 AM-8:30 PM,7:30 AM-9 PM,7:30 AM-9 PM,7:30 AM-8:30 PM,Closed,7:30 AM-8:30 PM,0x3e45d1052b112dc3:0x4a0651486e385365,success,2026-03-03T02:56:11.912Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Aziziya,https://www.google.com/maps/place/Al+Raseed+Car+Maintenance+%28+Electrical+%26+HVAC+%29/data=!4m7!3m6!1s0x3e45dbad37ac948f:0xefc2ed4abeea2e3d!8m2!3d25.2378799!4d51.4520198!16s%2Fg%2F11xz4km_73!19sChIJj5SsN63bRT4RPS7qvkrtwu8?authuser=0&hl=en&rclk=1,Al Raseed Car Maintenance ( Electrical & HVAC ),notavailable,"Al Raseed Car Care, Salwa Rd, Doha",notavailable,notavailable,0x3e45dbad37ac948f:0xefc2ed4abeea2e3d,5.0,1,notavailable,notavailable,25.2378799,51.4520198,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45dbad37ac948f:0xefc2ed4abeea2e3d,success,2026-03-03T02:56:19.858Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Park,https://www.google.com/maps/place/Car+Link+Auto+Garage/data=!4m7!3m6!1s0x3e45f900432fc38f:0xd6cbdc423a9f715a!8m2!3d25.7158356!4d51.4989112!16s%2Fg%2F11lp01wr3z!19sChIJj8MvQwD5RT4RWnGfOkLcy9Y?authuser=0&hl=en&rclk=1,Car Link Auto Garage,notavailable,"PF8X+3P6, Al Khor",notavailable,3366 7666,0x3e45f900432fc38f:0xd6cbdc423a9f715a,4.7,25,notavailable,notavailable,25.7158356,51.4989112,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,Closed,7 AM-12 PM3-8 PM,0x3e45f900432fc38f:0xd6cbdc423a9f715a,success,2026-03-03T03:03:54.821Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Park,https://www.google.com/maps/place/Toyota+%7C+Lexus+Al+Khor+Service+Center/data=!4m7!3m6!1s0x1009716ddf0885bd:0x94f14cc2a777b622!8m2!3d25.6557065!4d51.4555476!16s%2Fg%2F11cnt58l34!19sChIJvYUI321xCRARIrZ3p8JM8ZQ?authuser=0&hl=en&rclk=1,Toyota | Lexus Al Khor Service Center,notavailable,"AL Khor Service Center, Al Khor",aamotors.com,800 1800,0x1009716ddf0885bd:0x94f14cc2a777b622,4.4,166,notavailable,notavailable,25.6557065,51.4555476,8 AM-2 PM,8 AM-2 PM,8 AM-2 PM,8 AM-2 PM,8 AM-2 PM,Closed,8 AM-2 PM,0x1009716ddf0885bd:0x94f14cc2a777b622,success,2026-03-03T03:04:00.906Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Park,https://www.google.com/maps/place/Green+Light+auto+garage/data=!4m7!3m6!1s0x3e45f9d6eed7b1e7:0x7be6862196ab0e53!8m2!3d25.7145195!4d51.5071898!16s%2Fg%2F11fq51mhxl!19sChIJ57HX7tb5RT4RUw6rliGG5ns?authuser=0&hl=en&rclk=1,Green Light auto garage,notavailable,"PG74+RV4, Al-Khor Industrial Area",notavailable,4417 1619,0x3e45f9d6eed7b1e7:0x7be6862196ab0e53,4.0,9,notavailable,notavailable,25.7145195,51.5071898,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45f9d6eed7b1e7:0x7be6862196ab0e53,success,2026-03-03T03:04:27.254Z,,,,,,,,,,,,,,,,,,,,
